ds,rate_of_change,type,station,pollutant
2018-05-14,0.20921569431892273,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-05-21,0.20914396426796422,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-05-28,0.18410118536700537,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-06-04,0.14121505213272734,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-06-11,0.10496415414760385,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-06-18,0.07264496005231358,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-06-25,0.033047080186932476,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-07-02,-0.020857377072893257,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-07-09,-0.06220116252884189,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-07-16,-0.07529443060950669,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-07-23,-0.07530666774516348,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-07-30,-0.07535045258081574,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-08-06,-0.0756376863744741,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-08-13,-0.07568347457949542,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-08-20,-0.07568675792536617,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-08-27,-0.0768143369852865,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-09-03,-0.09839901509351456,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-09-10,-0.12053501128097999,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-09-17,-0.12097360363234522,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-09-24,-0.12099231279855971,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-10-01,-0.12105696068224958,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-10-08,-0.12107651851168733,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-10-15,-0.12107774466297272,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-10-22,-0.12108354521369513,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-10-29,-0.12108354011433953,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-11-05,-0.12105244310290608,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-11-12,-0.12105615090713862,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-11-19,-0.12100939954355994,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-11-26,-0.10522272714997527,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-12-03,-0.07270041654209436,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-12-10,-0.017217096188332448,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-12-17,0.05879176867486535,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-12-24,0.13505009021094772,METVAR_normet,Manchester_Piccadilly,PM2.5
2018-12-31,0.19541643037534406,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-01-07,0.21700874633201472,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-01-14,0.21710628170768942,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-01-21,0.21710272880382853,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-01-28,0.21709513986421491,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-02-04,0.2170896886993905,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-02-11,0.21688691673140958,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-02-18,0.18928415407644295,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-02-25,0.13585149606180913,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-03-04,0.06880111565183533,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-03-11,0.04927008276243683,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-03-18,0.049273071083892006,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-03-25,0.049273876725962396,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-04-01,0.04927106941117643,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-04-08,0.04928049908578913,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-04-15,0.048133515657658776,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-04-22,-0.018988826680590876,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-04-29,-0.08545912374189157,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-05-06,-0.08548073874541373,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-05-13,-0.08548078873418596,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-05-20,-0.08547339568883139,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-05-27,-0.08546763466957863,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-06-03,-0.08546326330364096,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-06-10,-0.08536692120061318,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-06-17,-0.07833136338470581,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-06-24,-0.07818886145873982,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-07-01,-0.07815312340095382,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-07-08,-0.07815209975019499,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-07-15,-0.07814202878559406,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-07-22,-0.07814557895613916,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-07-29,-0.07814400885997586,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-08-05,-0.07814490850499389,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-08-12,-0.07814441756082502,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-08-19,-0.07814167636716185,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-08-26,-0.0781461027570618,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-09-02,-0.0780755123958432,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-09-09,-0.07803106215630606,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-09-16,-0.06411842268901147,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-09-23,-0.040052618205372426,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-09-30,-0.025765055141560467,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-10-07,-0.025750480510849272,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-10-14,-0.025751645240992715,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-10-21,-0.025754502529332868,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-10-28,-0.025756495172679195,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-11-04,-0.025776291236082827,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-11-11,-0.06491724210970773,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-11-18,-0.09270722264586162,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-11-25,-0.11055290327460021,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-12-02,-0.1134222242742311,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-12-09,-0.11343300773993548,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-12-16,-0.11343271984347503,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-12-23,-0.11340171419833656,METVAR_normet,Manchester_Piccadilly,PM2.5
2019-12-30,-0.1133634392283307,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-01-06,-0.11335655337864203,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-01-13,-0.11334106410987843,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-01-20,-0.10806832196603988,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-01-27,-0.084036158221239,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-02-03,-0.05596525313849199,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-02-10,-0.03585345433469378,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-02-17,-0.017998315295333356,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-02-24,0.011588373222491732,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-03-02,0.040360078276159506,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-03-09,0.04041279965201916,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-03-16,0.04042279953226924,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-03-23,0.040423075010915355,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-03-30,0.04041923920612689,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-04-06,0.040418987822046226,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-04-13,0.04027920518918826,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-04-20,0.03281576838182687,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-04-27,0.02696832540751526,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-05-04,0.026890597456606713,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-05-11,0.02679989675921224,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-05-18,0.026884212444367783,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-05-25,0.026913912633817816,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-06-01,0.026924817303686233,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-06-08,0.026991868464175006,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-06-15,0.0269908200822373,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-06-22,0.02698567808068031,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-06-29,0.02697636276507609,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-07-06,0.026977176936292757,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-07-13,0.026971435534778543,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-07-20,0.02697631266631184,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-07-27,0.026986670250980893,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-08-03,0.0269892244257548,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-08-10,0.027025588709227222,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-08-17,0.027031497592870934,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-08-24,0.027037337235100267,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-08-31,0.02703397843646549,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-09-07,0.027026178250986632,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-09-14,0.027006473943922416,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-09-21,0.02699690416782019,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-09-28,0.026846455958111193,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-10-05,0.017088886528538794,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-10-12,-0.005044184377306138,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-10-19,-0.03428695728396747,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-10-26,-0.06251319482164597,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-11-02,-0.07641042780565499,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-11-09,-0.09504632451402717,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-11-16,-0.09957267129714165,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-11-23,-0.09959091549865207,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-11-30,-0.09967809795980642,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-12-07,-0.10014734823782234,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-12-14,-0.10033973913562999,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-12-21,-0.10034191999162179,METVAR_normet,Manchester_Piccadilly,PM2.5
2020-12-28,-0.10097109346654776,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-01-04,-0.10097356159491255,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-01-11,-0.10097881548850118,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-01-18,-0.10098231840600036,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-01-25,-0.10097619973090488,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-02-01,-0.09901437910270161,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-02-08,-0.06972821451840439,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-02-15,-0.01950502918041952,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-02-22,0.04312037520611334,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-03-01,0.09831068876433591,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-03-08,0.10405807735572736,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-03-15,0.10406166188857302,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-03-22,0.10406109386127849,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-03-29,0.10405948972459633,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-04-05,0.10405738335605452,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-04-12,0.10405282505544466,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-04-19,0.10405075482387538,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-04-26,0.10405573226858511,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-05-03,0.10405047673685264,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-05-10,0.10405779538197368,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-05-17,0.10406854832724743,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-05-24,0.1040724718417172,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-05-31,0.10407643682695955,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-06-07,0.10406888935656333,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-06-14,0.10406869383171369,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-06-21,0.10406661149924012,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-06-28,0.10407285607844585,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-07-05,0.10407009788888644,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-07-12,0.10407765899110544,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-07-19,0.1039528889036152,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-07-26,0.0838732330944385,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-08-02,0.04024116362936425,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-08-09,-0.00849373592092384,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-08-16,-0.05373009614232238,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-08-23,-0.08424955946491686,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-08-30,-0.09337296683927931,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-09-06,-0.09357867654438756,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-09-13,-0.09357965401749979,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-09-20,-0.09357936662560995,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-09-27,-0.09357445596026359,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-10-04,-0.09352847200286085,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-10-11,-0.08398888286622608,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-10-18,-0.07080756769570051,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-10-25,-0.038994786662817305,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-11-01,0.0009426208912675094,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-11-08,0.015396925008413831,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-11-15,0.015401169397051717,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-11-22,0.015407245158257865,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-11-29,0.015409300344126464,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-12-06,0.015375334606499536,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-12-13,-0.0044263843437306605,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-12-20,-0.04188705344486365,METVAR_normet,Manchester_Piccadilly,PM2.5
2021-12-27,-0.09092374455073404,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-01-03,-0.1186852523456281,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-01-10,-0.11868909119271898,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-01-17,-0.11869094466091212,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-01-24,-0.11870158459279967,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-01-31,-0.11870075561673943,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-02-07,-0.076772693908425,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-02-14,-0.010299471565500262,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-02-21,0.06019728065084262,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-02-28,0.10973595008568715,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-03-07,0.10974613026080426,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-03-14,0.10974099155506778,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-03-21,0.10973071640580834,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-03-28,0.05152404744189898,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-04-04,-0.016337806263406307,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-04-11,-0.02427155976323281,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-04-18,-0.027402116724237757,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-04-25,-0.02739582044555533,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-05-02,-0.027385116059982728,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-05-09,-0.027381321140863335,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-05-16,-0.02354227902936845,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-05-23,-0.005974012609252455,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-05-30,0.025392612275522808,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-06-06,0.049838508353229116,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-06-13,0.05710177788910009,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-06-20,0.05713389952916703,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-06-27,0.05716676721357228,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-07-04,0.05729447135855459,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-07-11,0.05729595939081733,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-07-18,0.057293874474325435,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-07-25,0.057293781827347345,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-08-01,0.05722487321053471,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-08-08,0.057055002105844466,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-08-15,0.044685936249209135,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-08-22,0.024273320983688507,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-08-29,0.00851824163180126,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-09-05,-0.004898855126118207,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-09-12,-0.0076465039115358735,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-09-19,-0.007648192930139075,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-09-26,-0.007653493169936354,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-10-03,-0.007653649797315865,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-10-10,-0.007654127416818923,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-10-17,-0.007651496330764118,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-10-24,-0.007649976617695842,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-10-31,-0.0069778902362340745,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-11-07,-0.0037790265091928177,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-11-14,-0.0037850757771096255,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-11-21,-0.0037857289505716096,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-11-28,-0.0037868933101758984,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-12-05,-0.0043259544593663435,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-12-12,-0.01672885607361252,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-12-19,-0.020683320047574227,METVAR_normet,Manchester_Piccadilly,PM2.5
2022-12-26,-0.020813318588443153,METVAR_normet,Manchester_Piccadilly,PM2.5
2016-01-04,,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-01-11,0.07971570488255963,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-01-18,0.09953070773276451,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-01-25,0.09952367930603856,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-02-01,0.09333139219356568,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-02-08,0.0849944021796194,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-02-15,0.07123663835182192,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-02-22,0.05800573057816827,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-02-29,0.04632871682928119,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-03-07,0.03367583795355422,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-03-14,0.01938790472201113,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-03-21,0.008664533229943316,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-03-28,0.007499977863760776,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-04-04,0.007671804492376921,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-04-11,0.015342677364557744,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-04-18,0.02474449092180464,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-04-25,0.030879642989738443,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-05-02,0.03181501162150191,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-05-09,0.030697445576882032,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-05-16,0.025833950390747873,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-05-23,0.012426431043108366,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-05-30,-0.005912490423325423,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-06-06,-0.024499946577726917,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-06-13,-0.043017442930096905,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-06-20,-0.05014233052847317,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-06-27,-0.05014233052847139,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-07-04,-0.05014233052847317,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-07-11,-0.05014233052847317,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-07-18,-0.05014233052847139,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-07-25,-0.05376006289998436,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-08-01,-0.05478314480676261,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-08-08,-0.04580305665803408,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-08-15,-0.021140219372451696,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-08-22,-0.009690233829974915,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-08-29,0.01438006965228844,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-09-05,0.027733872574637886,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-09-12,0.027913313978679355,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-09-19,0.02281454534407601,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-09-26,0.011928932939802905,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-10-03,0.0007506954439282509,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-10-10,-0.005689786809620401,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-10-17,-0.005791514674617915,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-10-24,-0.008269595612961922,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-10-31,-0.008504888616412742,ALLVAR_normet,Manchester_Piccadilly,PM2.5
2016-11-07,-0.007930082704000085,ALLVAR_normet,Manchester_Piccadilly,PM2.5
